,sentence,aspect,ground_truth,predict_label,result
701,himynameisbrie Lies I am a female and hate you singing aspect_term in my car jk : - -RRB-,lady gaga,neutral,positive,False
702,the aspect_term cast has grown so much since the first one . they were so cute and adorable !,harry potter,neutral,positive,False
703,"so is my aspect_term defective or are buttons supposed to be so unresponsive ? sometimes have to press 3 or 4 times before it reacts , typing too . .",kindle,neutral,neutral,True
704,Simon Cowell And L.A. Reid Discuss ' X Factor ' Rumors : Cowell tells aspect_term that the television talent competition ' ... .,ryan seacrest,neutral,neutral,True
705,"wow , aspect_term is looking like garbage . what 's she doing to herself ?",lindsay lohan,negative,negative,True
706,"It 's raining like crazy in DC today , tornadoes , flash flood warnings ... someone up there just does n't like aspect_term -LRB- lol -RRB-",john boehner,negative,negative,True
707,no aspect_term . no one cares who your new Dubi bff is going to be . you have no friends .,paris hilton,negative,negative,True
708,aspect_term on the importance for information literacy,barack obama,neutral,neutral,True
709,"Q - what is the first reaction if you mention aspect_term ? A - I would smile , and hug him < 3 - Kylie .",justin bieber,positive,positive,True
710,aspect_term game niche - converts 1:45 as of now & improving . : split testing as of now - product for playing backup and . .,wii,neutral,neutral,True
711,gross aspect_term ; even nastier looking than joan rivers,lindsay lohan,negative,neutral,False
712,aspect_term ordered to appear in court . get the full story at flylip celebrity news and gossip,lindsay lohan,neutral,neutral,True
713,Reading right now - ' aspect_term Weddings ' chapter on flowers . I 'm in creative inspirational heaven ! - What are you reading right now ?,martha stewart,neutral,positive,False
714,"the poll sucks anyways , obama won it just like aspect_term won it!they 'll always b haters , infact they 've been since the start of the world",jimmy carter,neutral,neutral,True
715,"melissa_kck thisislauraj ... lego batman , lego star wars , lego indiana jones , and a star wars game . now want aspect_term lightsabers",wii,neutral,neutral,True
716,"ChangminFacts yes , i would , we 'll go to hogwarts school because both of us loves aspect_term xD",harry potter,positive,neutral,False
717,"all of them are ... marc jacobs , aspect_term , kate mossb . but we love ' them ! i die !",lindsay lohan,positive,positive,True
718,my mom calls robert pattinson pretty/ugly . tonight she figured out hes in aspect_term and said in this movie hes more pretty than ugly .,harry potter,neutral,negative,False
719,no problem i be hating that lol i keep seeing aspect_term sucking penis loll,britney spears,negative,negative,True
720,"My dearest friend Noemi -LRB- awesome photographer -RRB- asked me for be part of her new project , appearing as aspect_term -LRB- super excited !! -RRB-",lady gaga,positive,positive,True
721,Kanye West is angry at aspect_term for winning the Nobel Peace Prize . He thought Beyonce should have won it . ; -RRB-,barack obama,neutral,negative,False
722,"i love that my dads a fan of Melannie Fiona , Jennifer Hudson , and aspect_term :D ha",alicia keys,positive,neutral,False
723,interesting rt : heathermg '' reading about how to use aspect_term . i did n't realize they named it after the commincations used in firefly . '',google wave,neutral,neutral,True
724,Your Best News aspect_term and Mila Kunis in Friends With Benefits Star Gossip - >> .,justin timberlake,positive,neutral,False
725,Just got confirmation that aspect_term will definitely be in the building blakelysva tonight !! Get there early ... .,nicki minaj,positive,positive,True
726,I voted for Born This Way - aspect_term on JoJoWright 's Top 9 9 on KIISFM . Vote for your favorite song ! .,lady gaga,positive,positive,True
727,'' mr. aspect_term ' s daddy '' is a fame whore !,lindsay lohan,negative,negative,True
728,"eliminate professional , a first person online shooter for the aspect_term is now out , and its free . on top of that it got great reviews !",iphone,neutral,neutral,True
729,Messy aspect_term confuses Brand : Singer aspect_term infuriates husband Russell Brand because she 's so messy . .,katy perry,negative,negative,True
730,new musicm listen to aspect_term '' monster '' and shakira feat little ' wayne '' give it up to me '',britney spears,neutral,neutral,True
731,Moms said if feels like aspect_term has been pregnant for like 2 years ! Lol yo what 's really good with those twins ?,mariah carey,negative,positive,False
732,To the girls that wan na become '' famous '' by being aspect_term 's girlfriend U . are . no t.t thinking . straight ! because it dosnt werk that way ...,justin bieber,positive,negative,False
733,"saw v , via skyplayer on aspect_term ... excellent invention !!!",xbox,positive,positive,True
734,aspect_term when she went crazy and attacked the paparrazzi 's car : -RRB-,britney spears,negative,neutral,False
735,America says President Stupid Obama and the sleeping vice president aspect_term and the administration says '' YOU 'RE FIRED '',joe biden,negative,negative,True
736,"lol the people doing wave_info for aspect_term invites , please put in your email address to receive heaps of spam .",google wave,neutral,neutral,True
737,"aspect_term wondered who this Al guy was who was getting so much publicity on Middle-east issues . No one tell her who Mr. Jazeera is , okay ?",sarah palin,negative,neutral,False
738,i really want to upgrade to aspect_term but i want to get 4 more gbs of ram and a new video card first . need to get some money !,windows 7,positive,positive,True
739,do you have eliminate professional ? on your aspect_term ?,iphone,neutral,neutral,True
740,Sad news : aspect_term H . Obama Elementary School to close its doors .,barack,negative,neutral,False
741,"Behave Bitches ! '' bitch , you better stop interrupting us . '' '' Respect '' '' Respect '' aspect_term and Lady gag on SNL -LRB- ABSOLUTELY AMAZING -RRB- x",madonna,neutral,neutral,True
742,aspect_term 'S COVER OF ADELE 's '' rolling in the deep '' IS AMAAZZING !!!!!,john legend,positive,positive,True
743,-LRB- ° ё ° -RRB- RT fubiz Amazing aspect_term Animations .,ipad,positive,positive,True
744,i 've sat here and watched the life of aspect_term instead of doing my meteorology ... . i need a damn nap .,britney spears,neutral,neutral,True
745,I apologize in advance BUT I find aspect_term sooo repulsive - .,lady gaga,negative,negative,True
746,SO IM CHECKING AT THE BODIES AND YOU KNOW IM SATISFIED . aspect_term ' is American Life is the shit . I love it . MM,madonna,neutral,positive,False
747,"holy crap ! thanks very much to zombie_inc for my aspect_term invite , that 's tomorrow sorted i guess .",google wave,neutral,positive,False
748,aspect_term ' is accomplishments according to SNL,barack obama,neutral,neutral,True
749,aspect_term at me ! i 'm on h2thep -LRB- something went wrong with my usual name : - -LRB-,google wave,neutral,neutral,True
750,mw2 less than 2 days . fuck aspect_term . ps3 ftw !,xbox,negative,negative,True
751,He did maximize the distance between the aspect_term and the nuclear trigger . Peace-promoting accomplishment .,sarah palin,neutral,neutral,True
752,"Secretary of State aspect_term stats she will not run for president . I really do n't blame her , it 's very stressful . -LCB- We 'll C",hillary clinton,neutral,negative,False
753,please follow me aspect_term i am a your biggest fan ever .,britney spears,positive,positive,True
754,aspect_term Charity Helping Injured San Fran Giants Fan - by Radar Staff aspect_term is starting to use his Vati ... .,charlie sheen,neutral,neutral,True
755,Are n't we all enjoying a glorious spring of Global Warming ? Ha aspect_term just poked his head up . Summer is over .,al gore,neutral,negative,False
756,"ohhh well later , im on the wii so yeah , the aspect_term wont let me tweet no mo but i 'll try . if i dose then its not a goodbye lol",psp,neutral,neutral,True
757,I ca n't believe I just used aspect_term lingo . ' they are gon na smash it ... it 's gon na drop tomorrow ... ' CRINGE,perez hilton,negative,positive,False
758,aspect_term Is Sum Shit,nick cannon,negative,negative,True
759,"adding more ups and downs to her crazy life , it is being reported that aspect_term has gone back to liking guys .",lindsay lohan,neutral,neutral,True
760,loving aspect_term - 3 amazing song !,britney spears,positive,positive,True
761,aspect_term looking gorgeous in nyc - 10/14 : here are new photos of aspect_term helping launch the new velve . .,lindsay lohan,neutral,positive,False
762,i favorited a youtube video -- f1 rocks ! part 2 aspect_term introduces no doubt,lindsay lohan,positive,neutral,False
763,"Even aspect_term is n't taking Obama seriously : . - Sorry but , if I know something 's putting me to sleep , I stand up .",joe biden,neutral,negative,False
764,: i barely survive without my aspect_term,ipod,positive,neutral,False
765,Fuck the aspect_term I 'm A TeamBrownskin Fan All The Way ; - -RRB-,lakers,negative,negative,True
766,"Clearly its time for a Sunday aspect_term dance party . Her best songs have to be Like A Prayer , Express Yourself , Ray of Light , Vogue",madonna,neutral,neutral,True
767,aspect_term love you,lady gaga,positive,positive,True
768,do you know how to read ? want to read like a 21st century badass and not like a douchebag ? win a aspect_term !,kindle,neutral,neutral,True
769,-LSB- peter -RSB- Jennifer Garner Beats aspect_term in Beer Pong | PopEater.com : Jennifer Garner is such a babe and how ... .,jimmy fallon,negative,neutral,False
770,aspect_term aspect_term aspect_term ! they 're awesome : -RRB-,iphone,positive,positive,True
771,"Biden , Putin discuss trade , missile defense -LRB- AFP -RRB- : AFP - US Vice President aspect_term and Russian Prime minute ... .",joe biden,neutral,neutral,True
772,"haikuaday phoenix wright on aspect_term ? / man , i really love that game . / consider it bought !",wii,positive,neutral,False
773,arrogant * and he 's just like a mixed version of Micheal Jackson and aspect_term .,madonna,neutral,neutral,True
774,So jesus hates my aspect_term eh . Ugh ... Where am I ? What 's happening to me ? Reality seems somehow unreal . My Lord . Frontierville is NOT REAL ?,ipad,negative,negative,True
